Team,Season,Win_Pct,Num_Nodes,Num_Edges,Total_Passes,Graph_Density,Is_Connected,Num_Components,Largest_Component_Size,Largest_Component_Pct,Is_Strongly_Connected,Is_Weakly_Connected,Num_Strong_Components,Num_Weak_Components,APL,Diameter,Mean_Weighted_Degree,Std_Weighted_Degree,Max_Weighted_Degree,Min_Weighted_Degree,Degree_Equality,Degree_Centralization,Mean_Betweenness,Max_Betweenness,Std_Betweenness,Mean_Closeness,Max_Closeness,Std_Closeness,Mean_Eigenvector,Max_Eigenvector,Std_Eigenvector,Avg_Clustering,Avg_Clustering_Weighted,Transitivity,Num_Triangles,Num_Communities,Modularity,Largest_Community_Size,Smallest_Community_Size,Community_Size_Std,Gini_Coefficient,Top1_Concentration,Top2_Concentration,Top3_Concentration,Pass_Entropy,Edge_Weight_Entropy,Star_Player_Degree,Star_Player_Name,Star_Degree_Share
UTA,2019-20,0.611,11,104,19413,0.9454545454545454,True,1,11,1.0,True,True,1,1,1.0545454545454545,2,3529.6363636363635,1973.2083828916927,6677,586,0.7618897443853395,0.5185113074734162,0.12474747474747475,0.8055555555555556,0.2307135717034135,0.9545454545454547,1.0,0.07422696190252052,0.26269295984569657,0.46445923206733725,0.14799155299069666,0.9515151515151515,0.1901297346822176,0.9459459459459459,140,,,,,,0.31870864416066086,0.17197238963581105,0.3220007211662288,0.4573481687528975,0.9274888206586731,0.9030919608835124,6677,Donovan Mitchell,0.17197238963581105
BOS,2019-20,0.667,12,127,18440,0.9621212121212122,True,1,12,1.0,True,True,1,1,1.0303030303030303,2,3073.3333333333335,1820.7267016832104,5880,337,0.7402088008895455,0.520717377860235,0.0893939393939394,0.8999999999999999,0.24898785009503877,0.9732905982905983,1.0,0.04915691055695446,0.24902922347401932,0.47611759023569966,0.14600609298676648,0.9727272727272727,0.15029475328630604,0.9710144927536232,201,,,,,,0.3366413593637021,0.1594360086767896,0.30572125813449025,0.4484002169197397,0.919778877204283,0.901820500194486,5880,Kemba Walker,0.1594360086767896
ATL,2019-20,0.299,15,150,13210,0.7142857142857143,False,3,13,0.8666666666666667,False,False,3,3,1.0384615384615385,2,1761.3333333333333,1473.1594920065136,6009,0,0.5883923454651843,0.7573758410004041,0.08058608058608059,0.5796703296703297,0.1575836777460031,0.7182417582417583,0.8571428571428571,0.28547208669347246,0.19658703638052727,0.6119357294350698,0.1673923648013491,0.8393939393939395,0.05953911732819064,0.9660377358490566,256,,,,,,0.4309058793843048,0.22744133232399696,0.34901589704769115,0.46324753974261923,0.8725819331415279,0.8822828321233399,6009,Trae Young,0.22744133232399696
NOP,2019-20,0.417,14,172,22395,0.945054945054945,True,1,14,1.0,True,True,1,1,1.054945054945055,2,3199.285714285714,2069.0772418286033,8091,1229,0.7050888459475873,0.6510938079347423,0.0956959706959707,0.6153846153846154,0.1754051497246691,0.9529336734693877,1.0,0.06685713812005248,0.23073808134988355,0.5232453289201515,0.13486478133132443,0.9516483516483517,0.1342081705716455,0.9478527607361963,309,,,,,,0.3294772430070488,0.18064300066979236,0.33802187988390264,0.45889707524000894,0.9313235421265961,0.9092827729171198,8091,Lonzo Ball,0.18064300066979236
DET,2019-20,0.303,13,134,10155,0.8589743589743589,True,1,13,1.0,True,True,1,1,1.141025641025641,2,1562.3076923076924,926.0313489140623,3275,179,0.7400103630416451,0.5665394402035624,0.0877039627039627,0.4797979797979798,0.1372265920533218,0.8871935756551141,1.0,0.09633237492593949,0.2381460070330607,0.4769733759065053,0.1421603188561643,0.8934676434676435,0.13498926027018465,0.8779342723004695,187,,,,,,0.33528008180888536,0.16125061546036434,0.31373707533234857,0.43156080748399805,0.9273705144719241,0.9165864034805171,3275,Derrick Rose,0.16125061546036434
MIL,2019-20,0.767,13,154,18687,0.9871794871794872,True,1,13,1.0,True,True,1,1,1.0128205128205128,2,2874.923076923077,1681.1756628822154,6278,527,0.7451793835675831,0.5872358500584051,0.06905594405594405,0.8636363636363636,0.22946761551789935,0.9881656804733728,1.0,0.027753939407239213,0.24094965764909043,0.48648673449453367,0.13735479388016653,0.9871794871794872,0.15042809613426641,0.9868421052631579,275,,,,,,0.3280519983040452,0.1679777385348103,0.3016267993792476,0.43431262374913043,0.9328524640897947,0.9093999301906118,6278,Giannis Antetokounmpo,0.1679777385348103
SAS,2019-20,0.451,12,128,18502,0.9696969696969697,True,1,12,1.0,True,True,1,1,1.0303030303030303,2,3083.6666666666665,1613.0504917357325,5873,346,0.7851584098656578,0.518118353636828,0.10151515151515152,0.7409090909090909,0.21280733190901394,0.9732905982905983,1.0,0.04915691055695446,0.2605712739965353,0.4345879834450585,0.12424147657346922,0.9727272727272727,0.14899915629380983,0.9710144927536232,201,,,,,,0.2924368536734767,0.15871257161387958,0.30312939141714407,0.4397632688358015,0.9396376562738343,0.9041000544584025,5873,DeMar DeRozan,0.15871257161387958
BKN,2019-20,0.486,13,145,15279,0.9294871794871795,True,1,13,1.0,True,True,1,1,1.064102564102564,2,2350.6153846153848,1624.7568593703506,6556,498,0.6766979438556598,0.694910514541387,0.0946969696969697,0.44696969696969696,0.15903539935122527,0.9461115807269654,1.0,0.07276162334101559,0.22730046175367857,0.5654558844619935,0.15892632572875223,0.9508158508158507,0.10497583347686852,0.9456953642384106,238,,,,,,0.36640537288485453,0.21454283657307416,0.3369984946658813,0.4436154198573205,0.9122209188586552,0.8779818149859394,6556,Spencer Dinwiddie,0.21454283657307416
CHI,2019-20,0.338,14,169,17858,0.9285714285714286,True,1,14,1.0,True,True,1,1,1.065934065934066,2,2551.1428571428573,1805.2807006566222,6360,658,0.6663340305361557,0.6449443638122884,0.08218864468864469,0.34615384615384615,0.11865535720037797,0.9464285714285714,1.0,0.0847038658973673,0.22439578497471085,0.4983998710445368,0.14517266655315925,0.9450549450549451,0.1111512434231313,0.9375,300,,,,,,0.38781738476553124,0.17807145257027662,0.33226005151752713,0.4553421435771083,0.9081973535876886,0.8865375859875714,6360,Tomas Satoransky,0.17807145257027662
TOR,2019-20,0.736,12,132,19828,1.0,True,1,12,1.0,True,True,1,1,1.0,1,3304.6666666666665,1898.906191001078,7067,642,0.751777551840801,0.5807787797316594,0.09545454545454544,0.7045454545454545,0.1942705506039346,1.0,1.0,0.0,0.25319377080701916,0.49916567455513255,0.138658745695524,1.0,0.16744457734874618,1.0,220,,,,,,0.3104574339318136,0.17820758523300384,0.3420919911236635,0.47448053258018963,0.9352199243455664,0.9064273827967867,7067,Kyle Lowry,0.17820758523300384
DAL,2019-20,0.571,15,190,19910,0.9047619047619048,True,1,15,1.0,True,True,1,1,1.0857142857142856,2,2654.6666666666665,1975.9291372808784,7730,206,0.6434937908074869,0.7034744039918684,0.08333333333333333,0.5192307692307693,0.1414614359763138,0.9301742919389979,1.0,0.08913088747442618,0.2098784474379818,0.5407167337227091,0.15039183477732085,0.9354068154068155,0.10466325940547704,0.9252823631624674,355,,,,,,0.40493889167922315,0.19412355600200903,0.30979407332998493,0.41464088397790055,0.8915311466172564,0.8754945351294579,7730,Luka Dončić,0.19412355600200903
DEN,2019-20,0.63,14,157,20425,0.8626373626373627,True,1,14,1.0,True,True,1,1,1.098901098901099,2,2917.8571428571427,2742.4653105539614,9857,97,0.530956468268275,0.7581336184359416,0.13163919413919414,0.641025641025641,0.1738150059252707,0.916951780712285,1.0,0.07795669422557809,0.19143732227150276,0.6211985395022916,0.1864948338965137,0.9160783660783661,0.03802629910179008,0.9101123595505618,270,,,,,,0.4989298828466515,0.24129742962056303,0.41216646266829865,0.537062423500612,0.8371798575948759,0.8054631772780367,9857,Nikola Jokić,0.24129742962056303
LAC,2019-20,0.681,12,131,15293,0.9924242424242424,True,1,12,1.0,True,True,1,1,1.0,1,2548.8333333333335,1461.3030619583635,5296,686,0.752616192190823,0.5658816259269431,0.12310606060606061,0.6909090909090909,0.23410531239400087,1.0,1.0,0.0,0.2504417180664615,0.48568127062713956,0.1435697711402102,1.0,0.12066183926202632,1.0,220,,,,,,0.3243477407964428,0.173151114889165,0.3188059896684758,0.4437978159942457,0.9307687321139648,0.8880296596690586,5296,Lou Williams,0.173151114889165
DEN,2020-21,0.653,12,126,17846,0.9545454545454546,True,1,12,1.0,True,True,1,1,1.0303030303030303,2,2974.3333333333335,2347.6693525470932,9481,271,0.6161393847205104,0.7486743822573376,0.09583333333333333,0.7227272727272727,0.2133900767123488,0.9732905982905983,1.0,0.04915691055695446,0.23529460191849974,0.6190909568467932,0.1672416922939615,0.9727272727272727,0.07535383810806423,0.9710144927536232,201,,,,,,0.3992958272628787,0.26563375546340917,0.39697971534237364,0.5108707833688222,0.8888170472085877,0.8629515119454906,9481,Nikola Jokić,0.26563375546340917
IND,2020-21,0.472,13,152,20563,0.9743589743589743,True,1,13,1.0,True,True,1,1,1.0256410256410255,2,3163.5384615384614,2420.791657396545,7881,419,0.6306935033031394,0.6484688914266379,0.0812937062937063,0.8825757575757576,0.2328976392327571,0.9771766694843619,1.0,0.04426382911778882,0.215084205543049,0.5857978525374359,0.17510528675340548,0.9766899766899767,0.05521053648314243,0.9754601226993865,265,,,,,,0.4024554932496381,0.19163059864805718,0.3654865535184555,0.5349170840830618,0.8940529960585779,0.8593417073499957,7881,Domantas Sabonis,0.19163059864805718
BOS,2020-21,0.5,13,105,10264,0.6730769230769231,False,2,11,0.8461538461538461,False,False,3,2,1.0545454545454545,2,1579.076923076923,1309.2181731293188,4201,3,0.5926232925449166,0.6761286995159883,0.0574009324009324,0.23484848484848486,0.08862025128301669,0.685897435897436,0.8333333333333334,0.2631590481767633,0.21466132098013174,0.5364689726154084,0.1756234443294567,0.8051282051282052,0.10821250704039573,0.9459459459459459,140,,,,,,0.45952994783859946,0.2046473109898675,0.3740257209664848,0.5149551831644583,0.8527384796655059,0.8882100107004243,4201,Jayson Tatum,0.2046473109898675
PHX,2020-21,0.722,14,180,20005,0.989010989010989,True,1,14,1.0,True,True,1,1,1.010989010989011,2,2857.8571428571427,2157.562608167667,8633,469,0.6369581554917864,0.7204198558304894,0.09119352869352869,0.3536324786324786,0.12649939198757884,0.9897959183673469,1.0,0.024994793293705884,0.22352237624163587,0.5331309291764641,0.14651388585340297,0.989010989010989,0.10139650364891495,0.9887640449438202,352,,,,,,0.40118541793123147,0.21577105723569107,0.3464883779055236,0.45161209697575605,0.8993032480039189,0.8538505941181667,8633,Chris Paul,0.21577105723569107
CHI,2020-21,0.431,14,180,16699,0.989010989010989,True,1,14,1.0,True,True,1,1,1.0,1,2385.5714285714284,1778.6369064252433,5842,162,0.6427184885857442,0.6371632475706422,0.09184218559218559,0.5822649572649572,0.18033195042409858,1.0,1.0,0.0,0.2189361055807002,0.4775702554628883,0.153282592298434,1.0,0.11018522183836378,1.0,364,,,,,,0.4188830811083641,0.17492065393137313,0.31717468111862984,0.457272890592251,0.8854811068157427,0.8561605701714998,5842,Coby White,0.17492065393137313
NYK,2020-21,0.569,12,128,17989,0.9696969696969697,True,1,12,1.0,True,True,1,1,1.0303030303030303,2,2998.1666666666665,1947.1550115203693,7730,568,0.703342000848103,0.6677878395860285,0.1708333333333333,0.5590909090909091,0.19130962972646978,0.9732905982905983,1.0,0.04915691055695446,0.23217432124661533,0.581745299371648,0.17154713022084284,0.9727272727272727,0.1012806517096695,0.9710144927536232,201,,,,,,0.35026960920562566,0.2148535215965312,0.35582856189893824,0.47943187503474344,0.9188683962593813,0.868834833341956,7730,Julius Randle,0.2148535215965312
OKC,2020-21,0.306,13,122,12341,0.782051282051282,False,2,12,0.9230769230769231,False,False,2,2,1.0757575757575757,2,1898.6153846153845,1224.407645696578,4813,0,0.7062697476343786,0.6559837938915437,0.09935897435897437,0.5530303030303031,0.16318108937776918,0.7926235089696628,0.9166666666666666,0.2392833456302761,0.23574273189142889,0.5421173270693717,0.1461110580464149,0.8685703185703185,0.14501416943810042,0.9328621908127208,176,,,,,,0.35277654846571466,0.19500040515355319,0.31253545093590474,0.42593793047565026,0.907799074234584,0.9112422397163269,4813,Theo Maledon,0.19500040515355319
LAL,2020-21,0.583,13,151,20867,0.967948717948718,True,1,13,1.0,True,True,1,1,1.0256410256410255,2,3210.3076923076924,1800.8371721813328,7691,602,0.7606470603774823,0.6311381268148919,0.0839160839160839,0.8636363636363636,0.2277667811556074,0.9771766694843619,1.0,0.04426382911778882,0.24879017080556837,0.5101403172979293,0.12258273872618874,0.9766899766899767,0.18429694456307125,0.9754601226993865,265,,,,,,0.2980119511484825,0.18428619351128575,0.3206737911534959,0.4122058753055063,0.9404003217923141,0.9229879738762156,7691,Dennis Schröder,0.18428619351128575
WAS,2020-21,0.472,13,150,16028,0.9615384615384616,True,1,13,1.0,True,True,1,1,1.0384615384615385,2,2465.846153846154,2126.6868362333657,8485,367,0.5734495819103995,0.7685032410135534,0.10334110334110334,0.6856060606060607,0.22650784598419774,0.9670329670329672,1.0,0.06018929203353476,0.22332747438718606,0.6025648690957196,0.16446250669048454,0.9650349650349651,0.06154273494945783,0.9622641509433962,255,,,,,,0.4288888675586954,0.26469303718492637,0.4194534564512104,0.5151609683054654,0.8765130370580132,0.8436975836728094,8485,Russell Westbrook,0.26469303718492637
MIA,2020-21,0.556,14,172,16808,0.945054945054945,True,1,14,1.0,True,True,1,1,1.043956043956044,2,2401.1428571428573,1714.1385532073646,5427,306,0.662413525331031,0.6004450681067597,0.1146978021978022,0.611111111111111,0.187234068474728,0.9610969387755103,1.0,0.05310244792899519,0.21732089653565673,0.48378253297283047,0.15556413261902574,0.9593684093684093,0.11191879692008447,0.9579579579579579,319,,,,,,0.400974025974026,0.1614409804854831,0.3122322703474536,0.4267610661589719,0.8947639268338653,0.8779606473549215,5427,Bam Adebayo,0.1614409804854831
GSW,2020-21,0.528,13,154,19569,0.9871794871794872,True,1,13,1.0,True,True,1,1,1.0128205128205128,2,3010.6153846153848,1987.7053464683083,7429,917,0.6964241199895501,0.6443105846457576,0.07925407925407925,0.3939393939393939,0.12524664458750293,0.9881656804733728,1.0,0.027753939407239213,0.23475187779212073,0.5349209866441305,0.14769777519025173,0.9871794871794872,0.10313743060354646,0.9868421052631579,275,,,,,,0.3389701922585565,0.18981552455414175,0.3681332720118555,0.4762890285655884,0.9250953659397009,0.8916385762620426,7429,Stephen Curry,0.18981552455414175
POR,2020-21,0.583,10,88,13857,0.9777777777777777,True,1,10,1.0,True,True,1,1,1.0222222222222221,2,2771.4,1824.3915807742592,7266,688,0.6976668440417444,0.6873107624552711,0.1534722222222222,0.798611111111111,0.24462686532909816,0.9800000000000001,1.0,0.039999999999999994,0.28329684426836693,0.5912008751009544,0.14050942326970328,0.9777777777777779,0.15020710083235514,0.9767441860465116,112,,,,,,0.3411200115465108,0.26217796059753196,0.4149166486252436,0.5512015587789565,0.9159980279411182,0.8719057877683039,7266,Damian Lillard,0.26217796059753196
MIN,2020-21,0.319,15,205,21275,0.9761904761904762,True,1,15,1.0,True,True,1,1,1.019047619047619,2,2836.6666666666665,1737.4095532014194,6861,811,0.7272012315739341,0.6284485810065171,0.08369963369963371,0.3653846153846154,0.11420937621408404,0.9827777777777779,1.0,0.03657395686807286,0.21642902159993005,0.525983637837384,0.14080179429241543,0.9824175824175824,0.08178771368080644,0.9817351598173516,430,,,,,,0.33874500587544065,0.16124559341950645,0.28378378378378377,0.39306698002350177,0.9329601887673472,0.898775734844561,6861,Ricky Rubio,0.16124559341950645
HOU,2020-21,0.236,14,163,10992,0.8956043956043956,True,1,14,1.0,True,True,1,1,1.098901098901099,2,1570.2857142857142,859.6760543177569,3205,504,0.7693978840053831,0.5492859714388576,0.11378205128205125,0.548076923076923,0.155901214453799,0.9180872348939577,1.0,0.08371124737535597,0.2323360770919237,0.47663433352083295,0.13209284125230678,0.9240703740703741,0.11223623685074854,0.9147982062780269,272,,,,,,0.30661909960490746,0.14578784570596798,0.26878639010189226,0.3860534934497817,0.9424279134926721,0.9059595022723704,3205,John Wall,0.14578784570596798
TOR,2020-21,0.375,14,182,16394,1.0,True,1,14,1.0,True,True,1,1,1.0,1,2342.0,1652.5652353667788,5732,412,0.6676006355662361,0.6369101937838854,0.10225885225885224,0.6549145299145298,0.21040322525482047,1.0,1.0,0.0,0.2152752186234572,0.515627925625426,0.15838292734759685,1.0,0.07235637000328081,1.0,364,,,,,,0.38117168301992016,0.17482005611809198,0.3272843723313407,0.47660729535195806,0.9093234497387945,0.8725570562125272,5732,Fred VanVleet,0.17482005611809198
PHI,2020-21,0.681,14,137,20219,0.7527472527472527,True,1,14,1.0,True,True,1,1,1.2307692307692308,2,2888.4285714285716,2042.684393295314,7380,4,0.6666107510499347,0.6554304773816969,0.09752747252747253,0.46794871794871795,0.1467410479933169,0.8387400177462291,1.0,0.12693447471207842,0.21028309935975176,0.5533757986975057,0.16495329506326387,0.8898601398601399,0.11672482464396224,0.9449152542372882,223,,,,,,0.3972430457914409,0.18250160739898116,0.31440724071417975,0.43135169889707703,0.8894459278690621,0.8937835271558091,7380,Ben Simmons,0.18250160739898116
CHA,2020-21,0.458,13,154,21600,0.9871794871794872,True,1,13,1.0,True,True,1,1,1.0128205128205128,2,3323.076923076923,1880.5064563952922,6776,1313,0.7574408795221146,0.5520464384100747,0.09032634032634033,0.4356060606060606,0.13556687517277924,0.9881656804733728,1.0,0.027753939407239213,0.24360383257274457,0.47248473733082175,0.13259053389645561,0.9871794871794872,0.21156865179178208,0.9868421052631579,275,,,,,,0.3111360398860399,0.15685185185185185,0.3022916666666667,0.4365509259259259,0.9398824117157896,0.9193153838585333,6776,Terry Rozier,0.15685185185185185
BKN,2020-21,0.667,14,175,16400,0.9615384615384616,True,1,14,1.0,True,True,1,1,1.032967032967033,2,2342.8571428571427,1506.3715087749702,5742,266,0.7075127970811602,0.6375157409640169,0.11172161172161173,0.8782051282051282,0.23774452897054874,0.9714285714285715,1.0,0.054710120443219316,0.22732137172726166,0.48874584138816196,0.14054737772227396,0.9697802197802198,0.1596199030266668,0.967741935483871,330,,,,,,0.351698606271777,0.1750609756097561,0.32625,0.42588414634146343,0.922468967818743,0.9023899730171904,5742,Kyrie Irving,0.1750609756097561
MIL,2020-21,0.639,11,92,14290,0.8363636363636363,True,1,11,1.0,True,True,1,1,1.1636363636363636,2,2598.181818181818,1854.4961490771957,5313,10,0.6624871810331016,0.5620741577263316,0.10656565656565657,0.7944444444444445,0.24288781434672,0.8825576337538059,1.0,0.11561577955634635,0.24881179530645817,0.5041734935052727,0.17029909402421403,0.890909090909091,0.16858607318117041,0.975609756097561,120,,,,,,0.4011133023729245,0.18589923023093072,0.37004898530440866,0.5434219734079776,0.877275582974386,0.8833050210823367,5313,Khris Middleton,0.18589923023093072
ATL,2020-21,0.569,13,152,16583,0.9743589743589743,True,1,13,1.0,True,True,1,1,1.0256410256410255,2,2551.230769230769,1894.2239390739803,8014,650,0.6446337428398755,0.7384576990267032,0.1081002331002331,0.3446969696969697,0.14200652446024994,0.9763313609467457,1.0,0.03550295857988164,0.2190533062867215,0.634071800346138,0.17011386165722267,0.9734265734265735,0.06812486178044388,0.972972972972973,264,,,,,,0.3683800370165925,0.24163299764819393,0.36700235180606644,0.4808237351504553,0.9106501853308713,0.8747953074384377,8014,Trae Young,0.24163299764819393
UTA,2020-21,0.722,10,86,19068,0.9555555555555556,True,1,10,1.0,True,True,1,1,1.0444444444444445,2,3813.6,1848.4941547108012,6061,693,0.8097527751436603,0.4119965535573521,0.13333333333333336,0.6527777777777778,0.2304216478598943,0.96,1.0,0.04898979485566356,0.2861172239672685,0.44433470716798046,0.1346734352025817,0.9523809523809523,0.2707615878313822,0.9512195121951219,104,,,,,,0.27338997272917975,0.15893119362282357,0.31261799874134677,0.46630480385986994,0.9413182808353373,0.9122885821491571,6061,Joe Ingles,0.15893119362282357
MEM,2020-21,0.528,12,133,18323,1.0075757575757576,True,1,12,1.0,True,True,1,1,1.0,1,3053.8333333333335,1560.0830551252357,6819,904,0.7930349152287154,0.6023543841405697,0.11893939393939394,0.7090909090909091,0.20900717471351635,1.0,1.0,0.0,0.26423752458184313,0.4857776886569561,0.11624054342695232,1.0,0.17526831793219455,1.0,220,,,,,,0.2740863031890702,0.18607760737870435,0.30131528679801345,0.41595262784478526,0.9488805452395661,0.9117528616271529,6819,Ja Morant,0.18607760737870435
NOP,2020-21,0.431,14,171,19139,0.9395604395604396,True,1,14,1.0,True,True,1,1,1.054945054945055,2,2734.1428571428573,1836.5793070326172,6377,290,0.6890810090062263,0.6151916140939192,0.10256410256410255,0.6442307692307692,0.17253812787522535,0.9532613045218088,1.0,0.06706403319235202,0.22037359095175388,0.4859599050614831,0.15120863678904223,0.9568764568764568,0.12022612961755975,0.9530132788559755,311,,,,,,0.37521366245437515,0.16659700088823867,0.30035529546998274,0.43332985004441193,0.9107323422656642,0.880841690180385,6377,Lonzo Ball,0.16659700088823867
CLE,2020-21,0.306,14,178,16513,0.978021978021978,True,1,14,1.0,True,True,1,1,1.021978021978022,2,2359.0,1722.4883163609557,6050,587,0.6522481005578277,0.6570120788302607,0.10668498168498168,0.42628205128205127,0.1406057924247627,0.9802721088435374,1.0,0.040118755640235995,0.22670726635679464,0.4944655083068604,0.14153581458274367,0.9798534798534798,0.12835067657368962,0.9789473684210527,341,,,,,,0.38806221937694113,0.18318900260400897,0.3613516623266517,0.4594864652092291,0.9064907206893749,0.8841892919288993,6050,Collin Sexton,0.18318900260400897
SAC,2020-21,0.431,13,141,15515,0.9038461538461539,True,1,13,1.0,True,True,1,1,1.0897435897435896,2,2386.923076923077,2010.1693178412938,7039,392,0.5850580226495202,0.7159752805796278,0.1213092463092463,0.5593434343434344,0.17877815335066605,0.9256551141166527,1.0,0.08284122862414385,0.21278856129941334,0.5693890419229115,0.17788790038449137,0.9254578754578755,0.07725244473524731,0.9188811188811189,219,,,,,,0.4518356925060116,0.22684498872059297,0.3898485336770867,0.5249758298420883,0.8691048613510598,0.8383258689903491,7039,De'Aaron Fox,0.22684498872059297
ORL,2020-21,0.292,14,155,8360,0.8516483516483516,True,1,14,1.0,True,True,1,1,1.1428571428571428,2,1194.2857142857142,629.3051075331797,2520,135,0.7826836900204996,0.5665445665445665,0.13232600732600733,0.6581196581196581,0.16844555714092743,0.8853267622838609,1.0,0.09175650595405593,0.2414827520710581,0.43685701855331177,0.11451922057348848,0.8927746856318285,0.16463178283169438,0.8803945745992602,238,,,,,,0.2929084073820916,0.1507177033492823,0.26064593301435407,0.3650717703349282,0.9398090229535617,0.915364452683559,2520,Cole Anthony,0.1507177033492823
DET,2020-21,0.278,15,202,13315,0.9619047619047619,True,1,15,1.0,True,True,1,1,1.019047619047619,2,1775.3333333333333,808.6791425253625,2906,578,0.8281656834696187,0.41687149739455315,0.1111721611721612,0.5192307692307693,0.17429470604257816,0.9827777777777779,1.0,0.03657395686807286,0.2322478246781768,0.44094213067884896,0.11281673013751771,0.9824175824175824,0.12012066539958396,0.9817351598173516,430,,,,,,0.25832019026160974,0.10912504693954186,0.21419451746150958,0.31656027037176115,0.9592674135065398,0.9215366132236147,2906,Mason Plumlee,0.10912504693954186
SAS,2020-21,0.472,13,124,16150,0.7948717948717948,False,2,12,0.9230769230769231,False,False,2,2,1.0606060606060606,2,2484.6153846153848,1822.845093990817,6482,0,0.6500908806226569,0.6680808392471459,0.07080419580419581,0.42424242424242425,0.1422066654371857,0.8034716352024044,0.9166666666666666,0.2414544374480766,0.22897494720517736,0.558271352324516,0.1565041548185324,0.8766122766122766,0.12272260275067731,0.9435897435897436,184,,,,,,0.40801619433198383,0.2006811145510836,0.3598452012383901,0.4724767801857585,0.8841293865985993,0.895946517576764,6482,Dejounte Murray,0.2006811145510836
LAC,2020-21,0.667,13,150,16199,0.9615384615384616,True,1,13,1.0,True,True,1,1,1.0384615384615385,2,2492.153846153846,1284.79365874919,4841,477,0.7900286989482753,0.5256317565241342,0.09498834498834499,0.5795454545454546,0.18205756833667885,0.967032967032967,1.0,0.06018929203353476,0.2463144415049277,0.4457599960897588,0.12748440229766328,0.9650349650349651,0.19136769680498428,0.9622641509433962,255,,,,,,0.28759610042405276,0.14942280387678253,0.2877646768319032,0.41107475770109264,0.9456271067793677,0.9209727623639594,4841,Paul George,0.14942280387678253
DAL,2020-21,0.583,13,152,18042,0.9743589743589743,True,1,13,1.0,True,True,1,1,1.0128205128205128,2,2775.6923076923076,2095.5103797116562,8108,297,0.6369628375735221,0.7124650550896234,0.09498834498834499,0.6136363636363636,0.17852533428951506,0.9881656804733728,1.0,0.027753939407239213,0.23318657324707998,0.5505625994473706,0.15015691452730756,0.9871794871794872,0.11874085445292219,0.9868421052631579,275,,,,,,0.4040827812028344,0.22469792705908437,0.37088460259394745,0.4781897794036138,0.8920596831475597,0.8653182136242,8108,Luka Dončić,0.22469792705908437
DEN,2021-22,0.585,13,156,23683,1.0,True,1,13,1.0,True,True,1,1,1.0,1,3643.5384615384614,2548.2046052189708,9902,832,0.671534274210717,0.6847101595637245,0.087995337995338,0.5454545454545454,0.15135593212140205,1.0,1.0,0.0,0.20964449594195075,0.6006566494524181,0.18158265953642794,1.0,0.06270276650323972,1.0,286,,,,,,0.3740690336138548,0.2090529071485876,0.3615251446185027,0.4770721614660305,0.9121839065971301,0.8593651557023294,9902,Nikola Jokić,0.2090529071485876
PHX,2021-22,0.78,13,152,19348,0.9743589743589743,True,1,13,1.0,True,True,1,1,1.0256410256410255,2,2976.6153846153848,1798.1023988322775,7242,832,0.7326501072476981,0.6380603884746386,0.08158508158508158,0.3560606060606061,0.1198626013950851,0.9771766694843619,1.0,0.044263829117788825,0.24015100569768266,0.5022906103311126,0.13874642837013315,0.9766899766899767,0.14695557786282196,0.9754601226993865,265,,,,,,0.33227047915904645,0.1871511267314451,0.31744883192061196,0.42526359313624146,0.9305133473036055,0.8895124695063554,7242,Chris Paul,0.1871511267314451
BOS,2021-22,0.622,12,108,15206,0.8181818181818182,True,1,12,1.0,True,True,1,1,1.1818181818181819,2,2534.3333333333335,2007.8449613675077,6208,8,0.6143743276648294,0.6455599812558576,0.11818181818181818,0.7,0.20766974204993224,0.867094017094017,1.0,0.11809997424027081,0.22430839171516467,0.5326664875712311,0.18171152616025646,0.9358585858585858,0.0927958795041773,0.9161290322580645,142,,,,,,0.4411800166600903,0.20412994870445877,0.39974352229383137,0.5406418519005656,0.8633188672629676,0.8644836394036505,6208,Marcus Smart,0.20412994870445877
OKC,2021-22,0.293,17,250,22705,0.9191176470588235,True,1,17,1.0,True,True,1,1,1.0735294117647058,2,2671.176470588235,1607.0618142251046,6723,740,0.7342362132755409,0.6403484307600773,0.1059640522875817,0.42291666666666666,0.12389559749293895,0.93751795867986,1.0,0.07263118436522062,0.2008836845349445,0.5213266042687936,0.13590170970017115,0.9376270788035493,0.09135986042443363,0.9329164297896532,547,,,,,,0.31530499889892094,0.1480510900682669,0.2814578286720987,0.36809072891433603,0.9421711188228251,0.9133735666115471,6723,Shai Gilgeous-Alexander,0.1480510900682669
ORL,2021-22,0.268,13,156,19777,1.0,True,1,13,1.0,True,True,1,1,1.0,1,3042.6153846153848,1870.8622256744673,7621,638,0.7256446211214289,0.6508222892883698,0.0876068376068376,0.3345959595959596,0.1213744324732756,1.0,1.0,0.0,0.23535413421388557,0.524826714044385,0.14673618651003997,1.0,0.11517997849058179,1.0,286,,,,,,0.33370932046160845,0.1926733073772564,0.31172574202356274,0.4294382363351368,0.926225303270615,0.8923947765073424,7621,Cole Anthony,0.1926733073772564
